Date,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,RTX,TRV,UNH,V,VZ,WBA,WMT,XOM
07/04/2014,16.67656326,77.34498596,107.9435959,80.56791687,18.06153107,84.74217987,55.9978447,72.82462311,140.522522,65.1705246,135.3906555,21.44250107,79.93331909,48.02033234,30.33153915,78.97196198,108.7165833,41.77245331,34.44664764,32.63677216,22.26496315,63.91975403,61.04449844,71.34228516,72.03197479,48.24481964,34.0098114,53.53906631,65.11260223,68.15874481
08/04/2014,16.67560005,77.24674225,106.7059402,81.58787537,18.13267136,85.07439423,56.16143036,73.22956085,138.7500153,65.15361023,134.5345306,21.78247643,80.07212067,47.89824677,30.55145645,79.84299469,109.0725174,41.65892029,34.46396255,33.59979248,22.02947044,64.60271454,60.82907867,71.11568451,71.65883636,48.05033112,34.45289612,52.48637772,65.84532166,68.63058472
09/04/2014,16.89478493,79.23842621,109.0523148,82.06595612,18.27495575,86.01321411,57.21290207,74.05784607,140.1680298,65.70282745,136.8662415,21.83913612,80.79885864,48.24008179,30.6221447,80.06280518,109.8814011,43.21810532,35.02653122,33.89468765,22.28637314,64.71389771,61.4963913,72.03055573,72.30736542,49.22437668,34.28852463,53.88447952,65.66846466,68.54608917
10/04/2014,16.67687988,76.23750305,106.2675705,81.48429108,17.9034481,84.27272034,55.72914886,71.33371735,138.2359772,64.87479401,136.1980743,21.39393616,78.83096313,46.7180748,30.5436039,80.94197083,108.3687668,42.27200317,34.06583405,33.38321686,21.84392929,64.39624023,60.19330978,71.33391571,71.06362915,47.80366898,33.92406082,52.14096832,64.75884247,68.15874481
11/04/2014,16.55358696,75.50514984,104.9181671,80.83885193,17.75326157,84.51826477,54.85290146,70.87355804,135.3468018,63.96226883,135.8569946,21.19157791,79.10044098,45.00888062,30.33940315,80.82801819,107.090683,42.32498169,33.93600082,32.83029556,21.30871582,64.13417053,59.86230087,71.59411621,70.13964844,46.63673401,33.63820267,52.8482399,64.43037415,68.11649323
14/04/2014,16.61953354,76.3625412,105.9323807,81.89863586,18.06153107,85.72433472,55.49547958,71.43494415,137.1370697,64.19039917,137.6527557,21.49917221,79.32089233,44.73215866,30.41794014,81.4955368,107.7054672,42.06007004,33.91003799,33.35097122,21.31585312,64.17386627,60.39296722,71.76198578,70.34399414,47.67557526,33.78114319,54.00783539,65.17153931,68.91934204
15/04/2014,16.50102234,76.844841,106.8090591,81.67551422,18.09314919,86.87986755,55.57725525,71.47175598,137.2965698,64.12278748,137.1307068,21.66915131,81.00299072,44.60194016,31.55674934,82.08167267,108.4658432,42.42337418,34.40337753,33.30490112,21.33012199,64.19769287,60.86587143,72.08930969,70.63717651,48.3966217,33.53100967,54.28746033,64.7503891,69.49685669
16/04/2014,16.53447533,78.05948639,108.3303604,82.50109863,18.20381355,87.98480225,56.66379929,72.65896606,139.3349304,64.70580292,136.6991882,21.79866409,80.63554382,44.97631454,31.87874413,82.08167267,110.6336823,42.5823288,34.96594238,33.68272781,21.47284698,64.84093475,62.03755951,72.83628845,69.46447754,49.65602875,33.6596489,54.41082382,65.03678894,70.38421631
17/04/2014,16.72339058,77.00559235,109.9461975,82.42095184,18.34609032,89.32086945,56.92082977,73.6160965,139.5299072,65.13673401,132.2515717,21.88770103,80.80702972,44.94379044,31.98085022,81.60951996,111.4102325,42.74127197,34.6283989,34.11124802,21.58702278,64.92831421,62.30029678,72.75235748,67.32342529,49.3216095,34.01697159,54.89604187,65.40736389,70.72225189
21/04/2014,16.92186165,77.40750122,109.8602524,82.26865387,18.49627495,89.72528839,56.95588303,72.80622101,139.848999,65.87184143,133.8246002,21.81485367,81.65626526,44.78913498,32.0044136,81.13737488,112.1301804,43.33163834,34.56781006,34.05135727,22.02232742,64.76947784,62.15842056,72.51734161,66.58602905,49.60149002,34.28852463,54.38615417,65.35682678,71.08145142
22/04/2014,16.9387455,77.76474762,109.628212,83.11026001,18.59113121,89.55197906,57.17785263,73.11911774,142.2063446,67.31669617,133.7410583,21.72581291,81.80323792,45.4239769,31.97300148,80.85245514,112.3485641,43.72522736,34.61109161,34.25870514,22.12223625,64.52330017,62.6260643,72.92863464,67.30563354,49.80072021,34.24565125,55.41415787,65.32313538,70.6870575
23/04/2014,16.71734238,77.81832886,112.2754364,82.86179352,18.5753212,90.05028534,57.68024063,73.18354034,142.1974792,66.34500122,133.4487152,21.65295982,81.83592987,45.61931992,31.98870468,80.69776917,111.6205521,43.52085495,34.35143661,34.14351273,22.06515694,64.32640076,62.86777115,73.96937561,66.92362213,49.52797699,33.89548874,55.42238235,65.72742462,70.77862549
24/04/2014,18.08786011,78.06840515,111.6136169,84.3846817,18.44094658,89.76863861,57.5283699,73.24796295,142.5519409,67.40117645,132.3977814,21.65295982,81.62359619,45.73325729,31.96514511,81.27574158,110.536644,43.5435791,34.49856186,33.81635666,21.91529465,64.95876312,62.51572418,74.35546875,68.04302216,49.66552353,33.07364655,55.44707108,65.95481873,70.43353271
25/04/2014,18.22070313,77.72901917,110.5822449,83.91177368,18.18009949,89.5447464,56.66379929,71.99633026,140.2388916,67.07165527,131.9871063,21.25632668,81.48477173,45.33443832,32.20861435,82.00027466,110.463829,43.32407379,34.54185867,33.4984169,21.94383812,65.16689301,61.58568954,74.12046051,67.2168045,47.18225098,32.83065414,54.813797,66.21591187,70.71523285
28/04/2014,18.92634964,77.75582123,109.1898499,83.56711578,18.19590759,90.80136871,55.25012207,71.58219147,138.732254,67.73916626,134.4301605,21.312994,82.75046539,45.16352463,32.22432327,81.65834045,111.0057983,42.90020752,35.37272263,33.02382278,22.86440468,66.39162445,61.84316254,75.23675537,67.28787994,47.77283096,33.30231857,55.47172165,67.17604065,71.25048828
29/04/2014,18.8702774,78.40782166,110.332962,84.4006958,18.30657196,90.97470093,56.89746857,72.37367249,140.2388916,67.18994141,135.8013,21.43440628,82.49730682,45.66000366,31.86304855,82.6270752,111.2646561,44.44426346,35.06113815,33.39706039,22.66459274,65.99137878,61.76961517,76.29428101,66.80814362,48.06929779,33.42380905,55.36481476,67.10023499,71.44766998
30/04/2014,18.79892159,78.08628082,110.8916626,84.48085785,18.26704788,90.64971161,58.29945755,73.0178833,141.6391602,67.1815033,136.7478638,21.60439491,82.70961761,45.5623436,32.03582764,82.52941132,112.5103455,44.32316589,34.96594238,33.61361694,22.32205391,66.07942963,62.17419052,76.02568817,66.66600037,48.05507278,33.39522552,55.84181595,67.13394165,72.12375641
01/05/2014,18.8432045,77.54146576,110.4103241,84.21634674,18.18800926,90.23083496,56.90913773,73.22036743,142.1265717,67.02939606,134.7015991,21.41012192,82.08903503,45.35073853,32.02797318,82.18750763,113.9016495,45.12545776,34.61975479,33.59979248,22.22928238,65.91130829,61.37029648,76.2355423,66.58602905,48.88046646,33.7454071,57.1001091,67.12550354,71.41950226
02/05/2014,18.8782444,77.63972473,111.6823807,84.1682663,18.13267136,90.07195282,56.88577271,73.91059113,140.8060913,67.08856201,133.2469025,21.37774849,81.09280396,45.2367897,32.16149139,82.57010651,113.3435059,44.06582642,34.35143661,33.63204193,21.94383812,65.57512665,61.22314453,76.37822723,66.65711212,48.484375,33.67393494,56.63132858,66.63703918,71.8420639
05/05/2014,19.14521599,78.02377319,113.4185486,83.7755127,18.14847946,90.53417206,57.66854858,74.74808502,138.5638733,66.48863983,133.1216125,21.3655014,81.65626526,44.129879,32.01226044,82.33402252,113.7398911,44.37613297,34.12641525,33.7702713,21.38007927,65.39902496,61.38079071,76.08444977,66.83478546,49.12712097,33.86688232,57.44552231,66.21591187,72.47590637
06/05/2014,18.93654823,76.98773193,112.4473343,83.25452423,17.95877457,90.25250244,57.37646866,74.5732193,136.9597473,65.41555023,132.2655182,21.38999176,81.25614929,43.41363907,31.80022049,82.17935181,112.6721039,43.22567749,33.80618286,33.29107666,21.00185776,64.94273376,60.95519257,75.43819427,66.8614502,48.70730591,33.92406082,56.56555176,65.70214844,72.30685425
07/05/2014,18.8702774,78.57750702,112.6634064,83.85566711,18.07734489,91.16246033,57.85548401,73.89220428,137.8282776,65.12828827,132.5245209,21.52878761,82.39930725,43.9915123,32.13007355,83.00154114,114.1685944,42.26443481,34.11774826,33.25880814,20.89385986,65.71120453,61.4280777,76.43697357,69.21572113,49.49949646,34.37427902,57.46198654,66.06655884,72.61673737
08/05/2014,18.83664131,79.14909363,112.8535767,84.11215973,18.19590759,90.33916473,57.49330902,75.09780121,139.4944,65.10293579,132.2515411,21.50428963,82.06454468,44.24381638,31.98870468,82.99340057,113.9178314,41.49998093,34.3081665,33.65970612,21.00185394,65.76724243,61.48585892,76.57965851,68.30953979,50.02129745,34.65299988,56.49153519,66.68517303,72.06037903
09/05/2014,18.75815964,79.34561157,113.3116379,84.20833588,18.19590759,90.29581451,57.56339264,75.41990662,139.3171997,65.66059113,133.0706024,21.4716301,82.39930725,43.95895386,32.09866333,83.7911911,114.3303986,41.7876091,34.22161484,33.84400177,20.90106201,65.95133972,61.47011185,76.63001251,68.36283112,49.99995041,34.64583588,56.46686554,67.11735535,72.28727722
12/05/2014,18.9916954,80.07794189,114.608139,85.12207031,18.33028793,90.44747925,58.55648804,75.85245514,141.3998413,66.13375092,134.8137817,21.52878761,82.08087921,44.47985077,32.05939865,83.73419952,115.5275726,41.84814835,34.5937767,34.38771439,20.9730587,65.4230423,62.33181381,77.25110626,69.06469727,50.21103668,34.41717148,57.03430939,67.07498932,72.48581696
13/05/2014,19.02148438,79.56885529,115.3427582,85.88354492,18.06944084,90.88803101,58.47469711,75.53956604,142.0467987,65.28881836,134.54776,21.59409332,82.489151,44.45542526,32.28714371,84.27961731,115.2120819,42.19631577,35.23004913,34.36928558,21.02345848,65.32698059,62.38961029,77.98130798,69.3312149,50.29642105,34.19563293,57.21524429,67.06654358,72.57797241
14/05/2014,19.02501678,79.00621033,114.9452057,85.38658905,18.02991867,91.29967499,58.64995575,74.47198486,141.3112335,64.47764587,132.118515,21.49612617,82.36669922,44.24381638,32.11436844,83.87258148,114.5407028,42.66558456,35.07316589,33.90389633,20.95145416,64.97476959,61.95133209,77.7631073,68.5582962,49.86869431,34.3099556,56.4257431,66.72755432,72.52835846
15/05/2014,18.86323357,78.2381134,113.4067154,84.15222931,19.11281586,90.17803192,56.79232025,73.76335144,138.8208466,64.41854095,130.5363312,21.23487663,82.21969604,43.55200195,31.82378006,83.44114685,114.0391693,42.3022728,34.51533508,33.60900879,20.92265892,64.46245575,61.09585953,77.52809906,67.94530487,49.29600525,34.27423096,56.014534,65.10894012,71.45768738
16/05/2014,19.14162254,78.14878845,113.0609894,84.98580933,19.26300621,89.7191391,57.22459412,73.98422241,138.6348267,65.36487579,130.9563751,21.07975388,82.12987518,43.38922882,32.11436844,83.96213531,114.1605225,42.28714371,34.71580887,34.06977844,20.96585655,64.30236053,60.50448227,77.7043457,68.09632111,49.85681534,35.06748962,55.73489761,65.26148224,71.42932892
19/05/2014,19.36843872,78.70252991,113.5277252,84.47283936,19.24719429,89.55161285,57.64520264,74.59163666,139.7337341,64.63819885,130.9143372,21.25937462,82.1788559,43.81244659,31.97300148,83.10736847,114.5973282,42.65044403,34.64608383,34.32320404,21.08105278,63.98216629,60.73679352,77.86384583,68.58496857,49.98751068,35.12466812,57.45764542,64.92250061,71.52148438
20/05/2014,19.37228203,77.78263855,111.9978867,81.40299988,19.06538963,89.22386932,58.11252213,74.6284256,138.5638733,65.87184143,129.4372101,21.25937462,81.8604126,43.72291183,31.87089539,82.65151978,113.4324875,42.38554001,34.58506775,33.7564621,21.05945206,64.22231293,59.72294235,77.77989197,68.10520935,49.4077034,34.76732254,56.91230392,64.14284515,71.37967682
21/05/2014,19.4235363,78.47032928,113.1906433,82.46098328,19.34995079,90.43296051,58.34619141,75.64079285,141.2225952,65.97322845,130.4872894,21.38999176,82.58715057,44.04846954,32.09866333,83.49000549,114.4783478,42.82452393,35.16903305,34.19419861,21.28984833,64.43045044,60.64174271,77.93934631,69.04690552,49.92572403,35.1389389,56.88753891,64.11743164,72.34399414
22/05/2014,19.45428848,78.72933197,113.9512177,82.621315,19.27090263,90.04691315,58.15925217,75.78804779,141.665741,66.56468201,129.9902496,21.34917259,83.01470947,44.39845276,31.87089539,83.40042877,114.1934891,42.75640869,34.95113754,34.5029068,21.35464668,64.55853271,60.7473526,78.0652771,69.59776306,49.75225449,35.33905792,57.697258,63.88861847,71.96820831
23/05/2014,19.67406082,79.29198456,114.4438705,83.38277435,19.38156509,89.85754395,59.21074295,76.68075562,141.9404755,66.90266418,130.1722412,21.46347046,83.03117371,44.38218689,31.87089539,83.03411102,114.868988,42.99860382,34.96856689,34.9498558,21.23225021,64.45445251,61.01138306,77.93934631,69.97973633,50.39385605,35.54629898,57.66420364,64.07505798,71.84056091
27/05/2014,20.0424633,81.6230545,115.9650879,83.10224152,19.53174973,89.47149658,59.50281906,77.06726837,143.3673401,67.33359528,129.3601837,21.80636406,82.89138031,44.87866211,32.02013397,83.32718658,115.1131058,42.90778351,35.02957916,35.30007172,21.31864548,64.10224152,61.1750946,78.46813965,70.28182983,50.97128677,35.46053696,58.03601074,64.0581131,71.868927
28/05/2014,19.99057388,81.32831573,116.1033859,82.48506927,19.61869812,89.23843384,60.48421097,76.93841553,143.3406372,67.32513428,128.1700439,21.9451561,82.47203827,45.13097382,31.87089539,82.46427155,115.1049805,42.68828964,34.87269592,35.1434021,21.31864548,64.11825562,61.22790527,78.44295502,69.81095123,50.80495834,35.54629898,57.68072128,64.00724792,71.65620422
29/05/2014,20.35481262,81.52483368,116.8035049,83.0381012,19.50803375,89.09275818,61.30205917,77.33415985,142.9404755,67.51101685,128.6461029,22.01046371,82.85025787,45.35073853,31.93373871,83.16178131,115.8863144,43.6722374,35.1603241,35.30516815,21.31144524,64.35839081,61.43912125,78.9801178,70.51281738,51.01169586,35.53200912,58.75487518,64.38859558,71.80509949
30/05/2014,20.27856636,81.72131348,116.8985367,81.94001007,19.46061134,89.43509674,60.89312363,77.31576538,142.1134491,67.78988647,129.0661621,22.3043766,83.42584229,45.22863388,32.13007355,83.23564911,116.0165176,43.79333496,35.68328094,35.55016708,21.33304787,64.67058563,61.37047195,78.43457031,70.74378204,51.04970169,35.70352173,59.41587448,65.05809021,71.28043365
02/06/2014,20.13920593,82.06961823,117.4603729,83.16633606,19.58708382,89.01263428,61.34879684,77.55504608,142.309082,68.3052597,129.9972534,22.25539207,84.00965881,45.04957962,32.09080124,83.72801971,115.8293228,43.84632111,35.55253601,35.46233368,21.3906498,64.32640076,61.99356079,78.65278625,70.60162354,50.73841095,35.76783752,59.49847412,65.04960632,70.86207581
03/06/2014,20.42401123,81.92674255,117.4430618,83.75147247,19.50803375,89.26028442,61.4656105,77.19611359,143.8831177,68.56023407,129.0731506,22.58195305,84.24808502,45.25305939,32.10651016,83.2520752,116.2932281,43.83118439,35.11673355,34.92151642,21.30424881,63.98216629,62.2153511,78.40100098,70.96590424,50.21564484,35.22471237,59.12666702,65.0072403,71.18115997
04/06/2014,20.65722656,81.99817657,116.9676743,83.60718536,19.36576271,89.11460876,61.31373978,77.52742767,144.4077606,68.44975281,129.1711731,22.53296852,84.4289856,45.3181572,32.03582764,84.06447601,115.7805328,43.84632111,35.14289474,35.18961716,21.3402462,63.92613983,61.85627365,79.45852661,71.52557373,50.24176788,35.12466812,61.60543823,65.36316681,70.93299103
05/06/2014,20.73828125,82.88239288,118.2555313,85.73122406,19.52385139,89.96678925,61.47730637,78.0243988,144.5767517,68.31378174,130.2002106,22.58195305,84.87301636,46.09138107,32.11436844,84.07267761,116.96064,43.97499847,35.91860962,35.06943893,21.42664337,64.12625885,62.40018845,79.71033478,70.89482117,50.42948914,35.21756744,62.46475601,65.52417755,71.2946167
06/06/2014,20.68125153,84.76688385,119.4914703,86.70911407,19.62660408,90.45480347,62.07315063,77.8679657,147.7870178,68.53472137,130.4732971,22.99832726,84.84012604,46.36810303,32.19290543,83.67057037,117.7175217,43.78577042,36.15394592,35.23583984,21.18185043,64.06221771,62.78565216,79.65968323,71.01030731,50.61484909,35.31761169,61.99377441,65.43096161,72.03910065
09/06/2014,21.01218224,85.35636139,119.2408295,87.16596222,19.60288811,90.58589935,61.9095726,78.66863251,147.6180267,68.50926208,130.3683167,22.78605652,84.87301636,46.73437119,32.13007355,83.19463348,118.2709198,43.85388565,35.97090912,35.4392128,21.13145638,64.11023712,63.41404343,79.91295624,70.85928345,50.51504898,35.42481232,61.90287399,65.26148224,71.9823761
10/06/2014,21.13552284,85.09734344,118.6271667,87.61483765,19.76098251,91.29239655,62.09652328,77.99679565,147.9381866,68.61974335,129.0171661,23.05547523,85.59660339,47.12503815,32.25574875,82.78430939,117.9860687,44.27017212,35.8314476,35.27282333,21.23944855,64.15827179,62.90711975,80.28440857,70.90368652,50.91188049,35.38907623,61.75414658,64.93096924,71.93982697
11/06/2014,21.04806519,84.91872406,115.9046097,87.11788177,19.79259682,91.17584991,61.7577095,77.59184265,147.1111145,67.82932281,127.5889816,22.80238724,84.95523834,46.6122818,32.09080124,82.40682983,117.5303421,44.51237869,35.61354828,34.73200989,21.18905067,64.08624268,62.46881866,80.11556244,71.22351837,50.53879929,35.28187943,61.69631958,64.54116058,72.28727722
12/06/2014,20.69599152,84.63290405,114.253746,85.48275757,19.49223328,91.85323334,60.75294113,76.20218658,147.5824585,66.65649414,126.8678894,22.82687569,84.30564117,46.42508316,31.9839859,81.86521149,116.439743,44.45899963,35.36950684,34.56098557,21.20344734,63.84609604,61.70315933,80.1999588,70.90666199,50.32256317,35.04605484,59.87857437,64.17675018,72.08166504
13/06/2014,20.4695015,84.71327972,114.3401794,85.5789566,19.52385139,92.69084167,61.22028351,76.20218658,147.5202026,66.3505249,127.8059921,24.38622475,84.30564117,46.42508316,31.94441986,82.46426392,116.675766,44.41324234,35.93603516,34.491642,21.26104546,63.75003815,61.67146301,80.54608917,70.67458344,50.20849991,35.14609528,60.36606979,63.79537582,72.78359985
16/06/2014,20.67580986,84.28460693,114.5562592,85.61099243,19.38947105,93.62314606,61.1034317,76.66233063,147.4846344,67.05593872,127.6589966,24.50052643,84.23986053,46.28670502,32.1739006,82.96485901,116.6432419,44.28358841,36.17137527,34.45928955,21.31864548,63.79008102,61.71369553,80.58829498,69.621315,49.958992,35.23900604,60.55606842,63.84624863,72.97502136
17/06/2014,20.64889908,84.54359436,114.4784546,85.49880219,19.36576271,93.8343811,60.75294113,76.53349304,149.5921783,68.00782013,127.5959702,24.45153618,83.81230164,46.73437119,32.37963104,83.10436249,116.9443588,44.27597427,36.32826614,34.70889664,21.22504807,63.70200348,61.78760147,80.38570404,69.77307129,50.09443665,35.16753769,60.39909744,63.5496521,72.6205368
18/06/2014,20.67132378,85.34741974,114.5043945,86.14801788,19.4685154,94.89048004,61.36047363,76.92002869,151.0505676,68.59423065,128.5341034,24.4352169,84.53588104,47.02736282,32.88605499,83.16999054,117.4652252,44.54287338,36.30211258,35.2265892,21.3906498,63.87012863,61.90380859,80.53765869,70.70135498,50.19900131,35.31761169,62.86132431,64.15129852,72.84033966
19/06/2014,20.59956932,84.90977478,114.7982635,85.96369171,19.53174973,96.13597107,60.83472061,77.09487152,150.934967,68.36477661,127.9880142,24.56583595,85.35813904,46.63669205,33.06805801,83.62957001,117.5954285,44.45899963,36.18008041,34.96311188,21.30424881,64.23032379,62.08862305,80.70650482,71.86170197,49.97800446,35.35335159,62.29122543,64.29537964,72.7694397
20/06/2014,20.38652611,85.32956696,114.1759567,87.67092133,19.62660408,96.39090729,61.30205917,76.22059631,151.0327759,68.13529968,127.098938,24.65564156,86.55861664,46.840168,32.98892975,83.63776398,118.1407166,44.93181229,36.32826614,34.71351624,21.44104195,63.98216629,62.30513,79.85387421,72.66503906,49.78076935,35.2961731,61.58892059,64.13434601,73.6202774
23/06/2014,20.3685894,85.30277252,113.0955658,87.19004059,19.52385139,96.85706329,61.79275513,76.16536713,151.3885193,68.53472137,127.5119553,24.68013573,86.13106537,47.36107254,33.02058029,83.62957001,117.2698746,44.61151886,36.59846497,34.87529755,21.20344734,63.6539917,61.8509903,80.15777588,72.73642731,49.77601624,35.53914642,60.91965485,64.22759247,74.01023865
24/06/2014,20.2452507,84.33820343,111.6262054,86.41252136,19.38947105,95.97573853,61.12680817,76.09175873,149.6010895,68.35625458,126.6298828,24.90056801,85.99949646,46.73437119,33.11552811,83.26850891,116.455986,44.16922379,36.38928604,34.65805054,21.09545326,63.24575424,61.08531952,79.92137909,72.95956421,49.37679672,35.21756744,59.88682556,64.38014984,72.84033966
25/06/2014,20.26319695,84.52574158,109.8198013,86.91750336,19.53965569,95.58242798,61.4656105,77.21453857,149.7344666,68.44126129,126.5178833,25.21080208,86.96153259,46.82388687,33.2025528,83.38335419,116.9117661,44.88604355,36.63331223,35.34678268,21.45544243,63.49387741,61.31764603,80.08179474,73.49515533,49.67858124,35.31046677,61.29973221,64.08353424,72.42198944
26/06/2014,20.38428307,84.22208405,110.6495743,86.98162842,19.4843235,95.35662842,61.3244133,77.72070313,149.4053955,68.62821198,126.2728653,25.12916183,86.87109375,46.70993042,33.25796127,83.30131531,116.9768906,44.63439178,36.36312103,35.5270462,21.30424881,62.93354797,61.12227631,79.70188141,73.45052338,49.65484238,35.16753769,61.3327713,63.48184967,72.34399414
27/06/2014,20.6264782,84.78473663,111.0989914,87.19004059,19.52385139,94.94876862,60.72434998,78.50297546,148.3116455,68.95119476,127.2109528,25.25162125,86.32840729,46.82388687,33.38456726,83.26027679,116.9443588,43.87181473,36.82507706,35.90607834,21.36184502,63.25374603,61.56055832,79.28820801,73.19167328,49.73088074,35.24614334,61.2253685,63.84624863,71.76256561
30/06/2014,20.83951378,84.73117065,109.9667511,87.10186005,19.64241028,95.08713531,60.54786301,78.90792084,148.8985901,68.80671692,126.9029007,25.2271347,86.02416992,46.89714813,33.51908493,82.66942596,116.5780945,44.11583328,36.34568787,35.84598923,21.36904716,62.90952301,60.96388245,79.41487122,72.96852875,50.07067871,34.96743774,61.25015259,63.6174469,71.38677216
01/07/2014,20.97181702,85.15986633,110.7619171,87.50260925,19.82421303,95.07987213,60.64199829,79.57974243,148.3383179,69.53761292,130.4592896,25.29243851,87.05196381,47.18399811,33.46369553,82.88278198,117.6524048,44.61914063,36.49385834,36.0539856,21.65703773,63.46187592,61.21733475,80.3772583,73.09346771,50.91188049,35.28187943,60.96095276,63.79537582,71.868927
02/07/2014,20.96284676,85.03481293,110.3038254,87.81520844,19.93571663,94.85406494,60.61845779,79.55213165,148.4094696,69.67359924,131.8874969,25.29243851,87.04375458,46.69223785,33.46369553,82.4970932,118.1976776,45.03094101,36.5200119,35.95691681,21.86583138,63.68598938,60.80017471,79.87916565,73.62902069,51.05207825,35.4891243,60.34954071,64.08353424,72.01783752
03/07/2014,21.08618736,85.59749603,111.0730743,89.03353119,20.06315804,95.55329895,61.2420578,79.92024231,150.69487,69.73308563,131.9854736,25.42306709,86.68197632,46.7578125,33.4162178,82.86638641,118.3441696,45.14532471,36.43286133,36.26199341,21.98102951,64.02219391,61.00611115,80.06491852,74.39663696,51.44892883,35.52485275,61.12621689,64.1937027,72.74105072
07/07/2014,21.52123642,85.20453644,111.5743713,88.29611969,20.09501266,95.02890015,60.27723312,79.69017792,149.2008972,69.19766235,131.6424255,25.3332634,87.54533386,46.44636917,33.34500885,82.20167542,117.9372482,44.62675476,36.59846497,36.35443497,21.95223045,64.1902771,60.77905655,79.82009888,73.38804626,51.50357819,35.55344391,60.79570389,64.46485138,72.78359985
08/07/2014,21.38219261,84.46323395,109.5864487,87.73503876,19.96757889,94.6137085,59.99485779,79.01834106,146.6487274,68.63671875,131.0683594,25.13732338,86.92864227,45.70053482,33.18674469,82.13601685,117.6524048,44.35985184,36.41542053,35.90146255,21.70743942,64.48645782,60.23515701,79.47395325,73.12918854,51.15189362,35.22116089,58.76312256,64.95639038,72.91123199
09/07/2014,21.39116669,84.84830475,109.5864487,88.28009033,20.26227379,95.69896698,60.24193954,80.26998138,146.4352875,68.6112442,131.9084778,25.21896172,87.19178009,45.91362,33.19466782,82.94023132,117.7500458,44.64964294,36.31955338,36.37293243,21.63544083,65.375,60.11369705,79.94673157,73.85217285,51.36575699,35.32229233,59.44891357,65.43096161,73.42176819
10/07/2014,21.31267738,84.59754944,109.5864487,87.6548996,20.26227379,94.86863708,60.14782333,79.93867493,145.3237305,67.48090363,131.4044495,25.52103806,86.99440765,45.53662109,33.43995667,82.53813934,117.1071014,44.6725235,36.33698273,35.82287598,21.59943771,65.32698059,59.93943787,79.60902405,73.26307678,51.21841431,35.85682297,59.10190201,65.30384064,72.72685242
11/07/2014,21.35304451,84.60652161,110.7100372,88.13582611,20.32599068,93.57215118,60.71259689,79.96627808,146.5508881,67.65936279,131.6144257,25.5128746,86.41884613,45.73332214,33.21048355,82.36580658,117.4489136,44.56576538,36.68562317,35.72580338,21.64984131,64.96677399,60.26683426,79.9298172,73.96820068,51.56535721,36.34802628,59.20929718,65.1004715,72.13838196
14/07/2014,21.62887192,84.66918945,111.946022,88.24000549,20.26227379,94.14756012,60.59493256,79.84664154,148.5072327,67.53189087,132.9165497,25.70881271,86.649086,46.13492584,33.53491211,82.4478302,118.0105057,44.36748505,36.72920227,36.0308876,21.77223969,65.09485626,60.66286469,80.67274475,75.21783447,52.522995,36.49969864,59.06883621,64.87166595,72.80486298
15/07/2014,21.37547112,84.58859253,111.5830078,88.04766083,20.44546318,94.14756012,60.64199829,79.28524017,150.4369965,67.8718338,131.9574585,25.88842201,84.92233276,47.75771332,33.31334686,82.30836487,118.0593414,44.16159058,36.99938965,36.06785202,21.89463234,65.04681396,60.64174271,81.00198364,74.88755035,52.70122147,36.62973404,59.151474,65.11741638,72.59925079
16/07/2014,21.25437546,84.60652161,110.1309586,89.28999329,20.69236946,95.33480072,61.26558304,78.54898834,151.5930481,67.70184326,134.666748,28.28867722,84.0507431,48.11834335,33.32918167,81.46311951,118.962738,44.34460831,38.42010498,35.55477524,22.29062843,65.3082428,60.38830566,80.7233963,74.76261902,52.91270828,36.81031799,59.01099396,65.13435364,73.5777359
17/07/2014,20.87539291,83.28104401,108.7999344,87.97525787,20.41360283,94.74482727,60.77143478,78.25449371,151.2995605,67.60836792,134.7578125,27.5130825,82.52960205,47.42168427,33.25005722,80.72454834,116.8222656,43.92517853,38.81232071,35.37451553,21.99542999,64.87251282,59.54867935,79.94673157,75.96759033,51.77447891,36.34802628,57.98643875,64.92250061,72.54252625
18/07/2014,21.17588425,83.76465607,110.321106,88.86251068,20.63661766,94.9706192,60.81847763,78.97234344,152.4822388,68.05880737,134.7647858,27.5130825,83.70539856,47.72492599,33.57448578,81.2333374,117.872139,44.48950958,38.9517746,35.83211517,22.1250248,64.99356079,59.97113037,80.48699951,76.33355713,52.32576752,36.65861893,59.46543884,65.32925415,72.84033966
21/07/2014,21.06600571,83.18250275,110.8915634,88.91090393,20.58882904,95.62612915,61.01852036,78.90792084,152.7046509,67.74433899,133.6096649,27.80699539,83.26959991,47.73313141,33.55073547,80.05163574,117.4407883,44.23022079,39.08251572,35.50855637,21.8514328,64.77571869,59.65956879,80.41947174,75.92293549,52.09289932,36.62250519,59.21757126,65.05809021,73.08849335
22/07/2014,21.2409153,83.62137604,112.1361694,88.77381134,20.6684761,96.5657196,61.53620148,79.34046936,155.6391754,68.44975281,135.8778534,28.4029808,84.25632477,48.08555222,32.59327698,79.00124359,118.1081619,44.5581398,39.07380295,35.61024475,21.95223045,64.63045502,58.5401001,77.35500336,76.80662537,52.57765961,36.82476044,60.20080948,64.94789886,73.41464996
