Date,AAPL,MSFT,AMZN,GOOGL
15/10/2012,19.51992035,24.40551758,244.1799927,370.8608704
16/10/2012,19.98211098,24.38898087,243.9400024,372.7227173
17/10/2012,19.82281876,24.47167969,247.4900055,378.1231079
18/10/2012,19.45472145,24.39725304,244.8500061,347.8478394
19/10/2012,18.75358772,23.68600464,240,341.2362366
22/10/2012,19.49746513,23.15670967,233.7799988,339.6746826
23/10/2012,18.86183167,23.19806671,234.3099976,340.5155029
24/10/2012,18.96854401,23.07401848,228.4900055,338.9889832
25/10/2012,18.74435806,23.05746841,222.9199982,339.2192078
26/10/2012,18.5739994,23.3303833,238.2400055,337.9129028
31/10/2012,18.30706787,23.603302,232.8899994,340.4904785
01/11/2012,18.34459305,24.41378975,232.1399994,344.1391296
02/11/2012,17.73755646,24.39725304,232.4199982,344.3042908
05/11/2012,17.97802925,24.50476265,234.3300018,341.8218079
06/11/2012,17.92360115,24.69498634,237.5599976,341.2012024
07/11/2012,17.23779488,24.04990196,232.0599976,333.8938904
08/11/2012,16.6122303,23.82659721,227.3500061,326.4714661
09/11/2012,16.89982796,23.84314537,226.3099976,331.8468323
12/11/2012,16.76915932,23.33866119,226.4700012,333.2832947
13/11/2012,16.77132988,22.58821487,226.6000061,329.8548584
14/11/2012,16.58535194,22.37976456,222.9499969,326.601593
15/11/2012,16.23750687,22.22967148,220.6000061,323.953949
16/11/2012,16.30114746,22.11294556,225.2299957,323.9139099
19/11/2012,17.47659492,22.28804207,229.7100067,334.4394531
20/11/2012,17.32769012,22.27136421,233.7799988,335.3203125
21/11/2012,17.35209465,22.47148514,238.0299988,333.26828
23/11/2012,17.65483856,23.09684944,239.8800049,334.3193054
26/11/2012,18.21182823,22.83835983,243.6199951,330.9059143
27/11/2012,18.06508636,22.57988358,243.3999939,335.6907043
28/11/2012,18.00824165,22.81335258,247.1100006,342.1771851
29/11/2012,18.20656586,22.47148514,251.2700043,346.2912903
30/11/2012,18.08053017,22.19632721,252.0500031,349.5345459
03/12/2012,18.10863876,22.03789711,250.3300018,347.9729614
04/12/2012,17.78921318,21.98786354,252.4900055,345.8608704
05/12/2012,16.64435577,22.23801231,253.9600067,344.2542419
06/12/2012,16.90539932,22.28804207,253.3699951,345.9109192
07/12/2012,16.47321701,22.06291008,253.2700043,342.4474487
10/12/2012,16.36725616,22.46314621,247.7700043,343.0530396
11/12/2012,16.72467422,22.77999496,250.6900024,348.7887878
12/12/2012,16.65084267,22.71329498,251.7599945,349.1291199
13/12/2012,16.36323929,22.60489845,251.25,351.7016907
14/12/2012,15.74848747,22.35474777,249.1900024,351.3313293
17/12/2012,16.02775192,22.5965519,253.8600006,360.7507629
18/12/2012,16.49329376,22.98011208,260.3999939,360.8959045
19/12/2012,16.25881767,22.77165985,257.9899902,360.4154053
20/12/2012,16.11734009,23.0801754,261.5,361.5415344
21/12/2012,16.04319954,22.88839531,256.9200134,358.1731873
24/12/2012,16.0691452,22.56320572,258.6199951,355.1051025
26/12/2012,15.84764957,22.3964386,248.6300049,354.7897949
27/12/2012,15.9112854,22.47982025,248.3099976,353.4985046
28/12/2012,15.74231052,22.1379509,245.1799927,350.3553467
31/12/2012,16.43985367,22.27136421,250.8699951,354.0440369
02/01/2013,16.96069336,23.03014565,257.3099976,361.9869995
03/01/2013,16.74661446,22.72163391,258.480011,362.1972046
04/01/2013,16.28013802,22.29637527,259.1499939,369.3543396
07/01/2013,16.18437958,22.25469017,268.4599915,367.7427368
08/01/2013,16.22792816,22.1379509,266.3800049,367.0170288
09/01/2013,15.97430611,22.26302719,266.3500061,369.4294434
10/01/2013,16.17232513,22.06291008,265.3399963,371.1111145
11/01/2013,16.07316399,22.37141991,267.9400024,370.3653564
14/01/2013,15.50010967,22.42145538,272.730011,361.9869995
15/01/2013,15.011096,22.68827629,271.8999939,362.8278198
16/01/2013,15.63417912,22.54652977,268.9299927,357.9529419
17/01/2013,15.52884769,22.72163391,270.480011,356.0160217
18/01/2013,15.44605541,22.72163391,272.1199951,352.607605
22/01/2013,15.59340572,22.63825035,270.1900024,351.7867737
23/01/2013,15.87884998,23.02181244,268.1099854,371.1211243
24/01/2013,13.91689205,23.03848267,273.4599915,377.4824829
25/01/2013,13.5888195,23.24693489,283.9899902,377.2122192
28/01/2013,13.89619541,23.27195358,276.0400085,375.7407532
29/01/2013,14.15692616,23.35533714,260.3500061,377.2172241
30/01/2013,14.11244106,23.22192383,272.7600098,377.2922974
31/01/2013,14.07104588,22.88839531,265.5,378.2232361
01/02/2013,14.0132761,23.28862953,265,388.1882019
04/02/2013,13.66419983,22.88005638,259.980011,379.8898926
05/02/2013,14.14364243,22.93009186,266.8900146,383.2532654
06/02/2013,14.12850666,22.7966671,262.2200012,385.470459
07/02/2013,14.54859924,22.74664688,260.230011,387.3623657
08/02/2013,14.75864887,22.97177505,261.9500122,393.078064
11/02/2013,14.91245651,23.23026085,257.2099915,391.601593
12/02/2013,14.538661,23.24693489,258.7000122,390.7407532
13/02/2013,14.51100445,23.37201309,269.4700012,391.8218079
14/02/2013,14.49795341,23.38035011,269.2399902,394.3042908
15/02/2013,14.29815674,23.35533714,265.0899963,396.8418274
19/02/2013,14.29287434,23.58233261,269.75,403.8288269
20/02/2013,13.94673347,23.43099785,266.4100037,396.6266174
21/02/2013,13.8600378,23.11152267,265.9400024,398.1631775
22/02/2013,14.00763416,23.33852577,265.4200134,400.255249
25/02/2013,13.75874615,23.01063919,259.8699951,395.7807922
26/02/2013,13.95045948,23.01063919,259.3599854,395.4604492
27/02/2013,13.8137455,23.3805542,263.25,400.2902832
28/02/2013,13.7152462,23.37214279,264.269989,401.0010071
01/03/2013,13.37562847,23.49825668,265.7399902,403.4985046
04/03/2013,13.05185413,23.66640663,273.1099854,411.1611633
05/03/2013,13.39644718,23.83454514,275.5899963,419.7197266
06/03/2013,13.22616959,23.61595726,273.7900085,416.1061096
07/03/2013,13.37904358,23.65799332,273.8800049,416.7167053
08/03/2013,13.41446781,23.54028893,274.1900024,416.176178
11/03/2013,13.60555935,23.43099785,271.2399902,417.8278198
12/03/2013,13.3122406,23.46463013,274.1300049,414.2192078
13/03/2013,13.30975342,23.47303772,275.1000061,413.0680542
14/03/2013,13.43870449,23.65799332,265.7399902,411.1811829
15/03/2013,13.78547001,23.57392311,261.8200073,407.5575562
18/03/2013,14.16019821,23.62436485,257.8900146,404.2992859
19/03/2013,14.12197781,23.6916256,256.4100037,406.0660706
20/03/2013,14.0470953,23.80932999,257.2799988,407.7627563
21/03/2013,14.06729317,23.63277817,253.3899994,406.0360413
22/03/2013,14.35253716,23.75047112,257.75,405.5605469
25/03/2013,14.40442562,23.67480278,256.019989,405.2252197
26/03/2013,14.32861137,23.67480278,260.3099976,406.6166077
27/03/2013,14.0470953,23.85136032,265.2999878,401.73172
28/03/2013,13.75439739,24.05313301,266.4899902,397.4924927
01/04/2013,13.32715511,24.05313301,261.6099854,400.9960022
02/04/2013,13.35449791,24.21287537,263.3200073,406.9269409
03/04/2013,13.42285633,24.01110077,259.0299988,403.5035095
04/04/2013,13.29018021,24.04472733,259.0799866,397.9329224
05/04/2013,13.14973259,24.12880325,255.4799957,391.9169312
08/04/2013,13.24325943,24.03631973,258.9500122,387.8128052
09/04/2013,13.26718426,24.89386177,261.1400146,389.2142029
10/04/2013,13.53782463,25.4571476,264.769989,395.4854736
11/04/2013,13.49556732,24.33057785,269.8500061,395.5905762
12/04/2013,13.35481071,24.20446968,272.8699951,395.4204102
15/04/2013,13.04564381,24.12038803,267.7200012,391.3563538
16/04/2013,13.24419022,24.35579491,272.3399963,397.0820923
17/04/2013,12.51586056,24.23809624,267.3999939,391.6716614
18/04/2013,12.18183422,24.20446968,259.4200134,383.3383484
19/04/2013,12.1346035,25.02838135,260.3200073,400.3353271
22/04/2013,12.38753319,25.91954803,263.5499878,400.4554443
23/04/2013,12.61933041,25.72617722,268.8999939,404.3543396
24/04/2013,12.59851265,26.70141602,268.7799988,407.1321411
25/04/2013,12.68924332,26.85275269,274.7000122,404.9549561
26/04/2013,12.96330166,26.72664261,254.8099976,401.1111145
29/04/2013,13.36475086,27.41604042,249.7400055,409.9399414
30/04/2013,13.75812435,27.82798767,253.8099976,412.6976929
01/05/2013,13.64968109,27.50850677,248.2299957,410.6256409
02/05/2013,13.84326553,27.87842751,252.5500031,415.2202148
03/05/2013,13.9818449,28.15587425,258.0499878,423.2832947
06/05/2013,14.31524849,28.37446404,255.7200012,431.2062073
07/05/2013,14.25155258,28.00454521,257.730011,429.0440369
08/05/2013,14.41250706,27.73550797,258.6799927,437.2522583
09/05/2013,14.28676701,27.45807266,260.1600037,436.176178
10/05/2013,14.16791153,27.48328972,263.6300049,440.555542
13/05/2013,14.22327518,27.76914215,264.5100098,439.2041931
14/05/2013,13.88297367,28.38717079,268.3299866,443.993988
15/05/2013,13.41349125,28.65808868,266.5599976,458.4034119
16/05/2013,13.5927124,28.85281944,264.1199951,452.3873901
17/05/2013,13.55142689,29.52164459,269.8999939,455.0450439
20/05/2013,13.8538847,29.69943237,267.6300049,454.7197266
21/05/2013,13.75160217,29.50471306,268.8599854,453.9389343
22/05/2013,13.80446434,29.3015213,262.9599915,445.1551514
23/05/2013,13.829175,28.91207695,261.7999878,441.8368225
24/05/2013,13.92332172,29.01366425,261.7399902,437.0971069
28/05/2013,13.80727673,29.64863777,267.2900085,441.0760803
29/05/2013,13.91706371,29.53010178,265.5299988,434.5895996
30/05/2013,14.12443638,29.6571064,266.8299866,435.8158264
31/05/2013,14.06657505,29.54703712,269.2000122,436.046051
03/06/2013,14.09753895,30.13121033,266.8800049,434.2492371
04/06/2013,14.05343437,29.6232357,265.7000122,429.9799805
05/06/2013,13.92207241,29.44543839,267.1700134,430.2802734
06/06/2013,13.71407032,29.59783936,267.8299866,432.7527466
07/06/2013,13.81885242,30.19893646,276.8699951,440.3052979
10/06/2013,13.72751999,30.02962303,281.0700073,445.555542
11/06/2013,13.68717194,29.49624634,274.7799988,440.3453369
12/06/2013,13.51795959,29.63170815,271.6700134,436.4264221
13/06/2013,13.63587666,29.39464951,275.7900085,438.9389343
14/06/2013,13.45102406,29.12373352,273.9899902,437.9579468
17/06/2013,13.51201534,29.63170815,278.0599976,443.568573
18/06/2013,13.50482178,29.61476707,281.7600098,450.7607727
19/06/2013,13.23051834,29.28459358,278.1600037,450.790802
20/06/2013,13.03784561,28.35330963,273.4400024,442.8128052
21/06/2013,12.93337536,28.16705513,273.3599854,440.9059143
24/06/2013,12.59057331,28.54803276,270.6099854,435.3303223
25/06/2013,12.5933857,28.50570107,272.0899963,433.5335388
26/06/2013,12.45076084,29.0813942,277.5700073,437.2622681
27/06/2013,12.31657696,29.30998611,277.5499878,438.9739685
28/06/2013,12.40259171,29.24226379,277.6900024,440.6256409
01/07/2013,12.79950619,29.08986664,282.1000061,444.3843689
02/07/2013,13.08945274,28.73428535,283.730011,441.5965881
03/07/2013,13.16170406,28.79354477,284.0299988,443.6586609
05/07/2013,13.0559864,28.96287918,285.8800049,447.1921997
08/07/2013,12.9818573,29.06446648,290.5899963,452.9979858
09/07/2013,13.210186,29.0813942,291.5299988,453.0730591
10/07/2013,13.15951633,29.37771034,292.3299866,453.4484558
11/07/2013,13.36469936,30.21587181,299.6600037,460.5805664
12/07/2013,13.34030151,30.19893646,307.5499878,461.9619751
15/07/2013,13.36938953,30.62225723,306.5700073,462.8078003
16/07/2013,13.45571613,30.70691109,306.8699951,460.2652588
17/07/2013,13.45915318,30.25820732,308.6900024,459.7347412
18/07/2013,13.50451183,30.00421333,304.1099854,455.7958069
19/07/2013,13.29150963,26.58387375,305.230011,448.7487488
22/07/2013,13.33404255,27.10030746,303.480011,455.8058167
23/07/2013,13.10509205,26.93945122,301.0599976,452.352356
24/07/2013,13.77819252,27.0579834,298.9400024,451.9019165
25/07/2013,13.71532249,26.57540321,303.3999939,444.294281
26/07/2013,13.79320431,26.77013016,312.0100098,443.118103
29/07/2013,14.00589466,26.70239639,306.1000061,441.5765686
30/07/2013,14.17885971,26.96485138,302.4100037,445.9059143
31/07/2013,14.15415001,26.95638657,301.2200012,444.3193054
01/08/2013,14.28395176,26.81245804,305.5700073,452.562561
02/08/2013,14.46724224,26.99871445,304.2099915,453.738739
05/08/2013,14.68337154,26.83786201,300.9899902,452.9529419
06/08/2013,14.55200672,26.73626518,300.75,448.7337341
07/08/2013,14.54355907,27.14264297,296.9100037,445.7707825
08/08/2013,14.51459408,27.84533119,295.7399902,446.7767639
09/08/2013,14.30805302,27.68447304,297.2600098,445.6506653
12/08/2013,14.7145195,27.82839966,296.6900024,443.1982117
13/08/2013,15.41378593,27.47884369,293.9700012,441.0660706
14/08/2013,15.69494152,27.58114815,291.3399963,435.340332
15/08/2013,15.67636681,27.10370064,286.4700012,430.2602539
16/08/2013,15.81552505,27.11222839,284.8200073,428.8838806
19/08/2013,15.9858532,26.76266861,285.5700073,433.2582703
20/08/2013,15.77586079,26.95876694,287.0899963,433.143158
21/08/2013,15.81647015,26.950243,284.5700073,435.1000977
22/08/2013,15.83536053,27.61525536,289.730011,437.2922974
23/08/2013,15.77428246,29.6273613,290.0100098,435.5405273
26/08/2013,15.83567333,29.11581039,286.2099915,433.6286316
27/08/2013,15.38293171,28.35700035,280.9299927,425.5004883
28/08/2013,15.4556675,28.15238762,281.5799866,424.699707
29/08/2013,15.48084831,28.60425758,283.980011,428.143158
30/08/2013,15.33980465,28.47637367,280.980011,423.8738708
03/09/2013,15.38261223,27.18043709,288.7999878,430.620636
04/09/2013,15.70091724,26.6006813,293.6400146,436.2512512
05/09/2013,15.59325314,26.62625694,294.1000061,440.2202148
06/09/2013,15.68612385,26.55805588,295.8599854,440.2302246
09/09/2013,15.9364233,26.99287224,299.7099915,444.4694824
10/09/2013,15.57341576,27.61525536,300.3599854,444.7797852
11/09/2013,14.72553825,27.91366577,299.6400146,448.5435486
12/09/2013,14.88232899,27.8710289,298.8599854,446.9769897
13/09/2013,14.63706779,28.16091919,297.9200134,444.9799805
16/09/2013,14.171731,27.96481514,296.0599976,444.3243103
17/09/2013,14.33544827,28.07565498,304.1700134,443.4985046
18/09/2013,14.63014221,28.40816116,312.0299988,452.1121216
19/09/2013,14.87004662,28.68099022,312.0599976,449.6446533
20/09/2013,14.71609402,27.95628929,316.3399963,452.007019
23/09/2013,15.44747639,27.91366577,311.4899902,443.6936951
24/09/2013,15.39899063,27.66641045,314.1300049,443.8638611
25/09/2013,15.16065407,27.71756744,312.6499939,439.0540466
26/09/2013,15.30831814,27.93923759,318.1199951,439.5245361
27/09/2013,15.1990633,28.36553192,316.0100098,438.6336365
30/09/2013,15.01015854,28.37405777,312.6400146,438.3934021
01/10/2013,15.36309528,28.62984276,320.9500122,443.9439392
02/10/2013,15.41347504,28.91970825,320.5100098,444.4394531
03/10/2013,15.21983814,28.8685627,314.7600098,438.48349
04/10/2013,15.20787811,28.8856163,319.0400085,436.6116028
07/10/2013,15.35648251,28.39110756,310.0299988,433.3033142
08/10/2013,15.1420784,28.14386177,303.230011,427.2622681
09/10/2013,15.31996059,28.19501495,298.230011,428.3583679
10/10/2013,15.41599369,28.78330421,305.1700134,434.5545654
11/10/2013,15.5157938,29.09876251,310.8900146,436.431427
14/10/2013,15.617486,29.37158394,310.7000122,438.4934998
15/10/2013,15.70061016,29.40569115,306.3999939,441.4464417
16/10/2013,15.77711868,29.53357315,310.4899902,449.4644775
17/10/2013,15.88384819,29.77230453,310.769989,444.8398438
18/10/2013,16.02206039,29.80640411,328.9299927,506.2112122
21/10/2013,16.41467857,29.83197784,326.4400024,502.1521606
22/10/2013,16.3677597,29.4824295,332.5400085,504.0039978
23/10/2013,16.52801132,28.78330421,326.7600098,516.2211914
24/10/2013,16.7468338,28.74920082,332.2099915,513.288269
25/10/2013,16.55950356,30.46290207,363.3900146,508.1080933
28/10/2013,16.68292427,30.32647896,358.1600037,508.0079956
29/10/2013,16.26732635,30.28384399,362.7000122,518.6386108
30/10/2013,16.52612877,30.30090141,361.0799866,515.725708
31/10/2013,16.4568634,30.19006348,364.0299988,515.8057861
01/11/2013,16.37280273,30.29236794,359,514.0340576
04/11/2013,16.58437347,30.64193726,358.7399902,513.5685425
05/11/2013,16.54344559,31.23875046,358.8900146,511.2712708
06/11/2013,16.49657631,32.55174637,356.1799927,511.8869019
07/11/2013,16.22961044,31.97196198,343.5599976,504.4794922
08/11/2013,16.48517609,32.2107048,350.3099976,508.5235291
11/11/2013,16.43735504,32.04869843,354.3800049,505.8008118
12/11/2013,16.46776199,31.85261345,349.5299988,506.3963928
13/11/2013,16.48739433,32.53467941,356.2200012,516.75177
14/11/2013,16.72585297,32.41531372,367.3999939,518.1331177
15/11/2013,16.62546349,32.26185608,369.1700134,517.2973022
18/11/2013,16.42405891,31.71620178,366.1799927,516.2913208
19/11/2013,16.45319176,31.5615654,364.9400024,513.1130981
20/11/2013,16.30910301,31.85364914,362.5700073,511.6666565
21/11/2013,16.50353622,32.12854385,368.9200134,517.5525513
22/11/2013,16.46110535,32.27458191,372.3099976,516.4614868
25/11/2013,16.58588028,32.33471298,376.6400146,523.4884644
26/11/2013,16.89179039,32.08558273,381.3699951,529.7347412
27/11/2013,17.28954697,32.300354,386.7099915,532.0870972
29/11/2013,17.60971451,32.75563431,393.6199951,530.3253174
02/12/2013,17.45643997,33.03054047,392.2999878,527.7677612
03/12/2013,17.93430901,32.91028214,384.6600037,527.1571655
04/12/2013,17.89251328,33.45147705,385.9599915,529.6196289
05/12/2013,17.98434258,32.6439743,384.4899902,529.1992188
06/12/2013,17.73479843,32.95323563,386.9500122,535.470459
09/12/2013,17.93779373,33.25388718,384.8900146,539.6096191
10/12/2013,17.90992928,32.73846054,387.7799988,542.8728638
11/12/2013,17.77723694,32.30893326,382.1900024,539.1842041
12/12/2013,17.75127029,31.97391891,381.25,535.5155029
13/12/2013,17.55777931,31.51861572,384.2399902,530.9259033
16/12/2013,17.65499115,31.69041824,388.9700012,537.0270386
17/12/2013,17.57551384,31.37257576,387.6499939,535.4654541
18/12/2013,17.44186974,31.42411423,395.9599915,542.9179077
19/12/2013,17.24204063,31.14062881,395.1900024,543.6536255
20/12/2013,17.38645172,31.61310768,402.2000122,550.8608398
23/12/2013,18.05369759,31.45848465,402.9200134,558.1080933
24/12/2013,17.97706413,31.85364914,399.2000122,556.4765015
26/12/2013,17.85766983,32.16290665,404.3900146,559.2893066
27/12/2013,17.73701477,32.03404617,398.0799866,559.7597656
30/12/2013,17.56062889,32.03404617,393.3699951,555.2852783
31/12/2013,17.76647186,32.13714218,398.7900085,560.9158936
02/01/2014,17.51660728,31.92237663,397.9700012,557.1171265
03/01/2014,17.13184357,31.70761299,396.4400024,553.0530396
06/01/2014,17.22525787,31.03754616,393.6300049,559.2192383
07/01/2014,17.10207367,31.27807426,398.0299988,570
08/01/2014,17.21037292,30.71969986,401.9200134,571.1861572
09/01/2014,16.9906044,30.52210045,401.0100098,565.6856689
10/01/2014,16.8772316,30.96023369,397.6600037,565.6556396
13/01/2014,16.96557999,30.04963112,390.980011,562.052063
14/01/2014,17.30316353,30.73687744,397.5400085,575.2752686
15/01/2014,17.6505661,31.57874298,395.8699951,574.8848877
16/01/2014,17.55207253,31.69041824,395.7999878,578.6886597
17/01/2014,17.12202644,31.25231171,399.6099854,575.8408203
21/01/2014,17.38803101,31.07190323,407.0499878,582.4324341
22/01/2014,17.46530533,30.86574173,404.5400085,583.0930786
23/01/2014,17.61319923,30.97741699,399.8699951,580.6306152
24/01/2014,17.29303169,31.62170029,387.6000061,562.477478
27/01/2014,17.43331718,30.95163918,386.2799988,551.1661377
28/01/2014,16.03992653,31.15781212,394.4299927,562.0670776
29/01/2014,15.85783482,31.49285507,384.2000122,554.0140381
30/01/2014,15.82710743,31.66464806,403.0100098,568.2632446
31/01/2014,15.85307503,32.50652695,358.6900024,591.0760498
03/02/2014,15.88253212,31.33821869,346.1499939,567.2822876
04/02/2014,16.11244202,31.22653389,347.9500122,569.6496582
05/02/2014,16.23278046,30.77123451,346.4500122,572.1721802
06/02/2014,16.32740402,31.08050346,354.5899963,580.5605469
07/02/2014,16.55581665,31.40693092,361.0799866,589.3093262
10/02/2014,16.85241318,31.61310768,360.8699951,587.052063
11/02/2014,17.0744648,31.93095207,361.7900085,595.6856689
12/02/2014,17.0731945,32.18867874,349.25,593.9389648
13/02/2014,17.34429169,32.30893326,357.2000122,600.5505371
14/02/2014,17.33027649,32.3175354,357.3500061,602.0020142
18/02/2014,17.39400291,32.38677216,353.6499939,606.0460205
19/02/2014,17.11938095,32.46466064,347.3800049,601.7717896
20/02/2014,16.92122269,32.67238617,349.7999878,602.6576538
21/02/2014,16.73326683,32.87144089,346.7600098,602.4974976
24/02/2014,16.80653763,32.62044525,351.7799988,606.8618774
25/02/2014,16.63164139,32.4906311,358.3200073,610.6105957
26/02/2014,16.48159027,32.43004608,359.7999878,610.6956787
27/02/2014,16.81036186,32.76759338,360.1300049,610.21521
28/02/2014,16.76480865,33.15705872,362.1000061,608.4334106
03/03/2014,16.81323051,32.69835663,359.7799988,601.9469604
04/03/2014,16.92409706,33.24361038,363.8999939,608.0630493
05/03/2014,16.95977783,32.98396301,372.3699951,609.7397461
06/03/2014,16.90848351,33.01858139,372.1600037,610.4154053
07/03/2014,16.89861107,32.80220795,372.0599976,608.0029907
10/03/2014,16.91390228,32.73296738,370.5299988,606.3914185
11/03/2014,17.07859993,32.90606308,368.8200073,600.5955811
12/03/2014,17.09517097,33.12243652,370.6400146,604.2542725
13/03/2014,16.90530205,32.79354858,371.5100098,595.1251221
14/03/2014,16.71542931,32.6291008,373.7399902,586.9869995
17/03/2014,16.7807312,32.93201828,375.0400085,596.6466675
18/03/2014,16.92919159,34.23027039,378.769989,606.2362061
19/03/2014,16.92472839,33.9879303,373.230011,600.2252197
20/03/2014,16.8431778,34.90535355,368.9700012,599.1791992
21/03/2014,16.976017,34.75821686,360.6199951,592.1121216
24/03/2014,17.17736244,35.05248642,351.8500061,579.5445557
25/03/2014,17.36213875,34.91401672,354.7099915,579.9399414
26/03/2014,17.19615173,34.43799591,343.4100037,566.5515747
27/03/2014,17.1222477,34.06583405,338.4700012,557.6976929
28/03/2014,17.10313416,34.87939835,338.2900085,560.6356201
31/03/2014,17.09931374,35.47658539,336.3699951,557.8128052
01/04/2014,17.25572968,35.84874344,342.9899902,568.0130005
02/04/2014,17.28440666,35.78815079,341.9599915,568.118103
03/04/2014,17.16461945,35.49389648,333.6199951,571.5
04/04/2014,16.94256592,34.50722885,323,545.25
07/04/2014,16.67656326,34.44664764,317.7600098,540.6300049
08/04/2014,16.67560005,34.46396255,327.0700073,557.5100098
09/04/2014,16.89478493,35.02653122,331.8099976,567.039978
10/04/2014,16.67687988,34.06583405,317.1099854,546.6900024
11/04/2014,16.55358696,33.93600082,311.730011,537.7600098
14/04/2014,16.61953354,33.91003799,315.9100037,545.2000122
15/04/2014,16.50102234,34.40337753,316.0799866,548.7000122
16/04/2014,16.53447533,34.96594238,323.6799927,563.9000244
17/04/2014,16.72339058,34.6283989,324.9100037,543.3400269
21/04/2014,16.92186165,34.56781006,330.8699951,539.3699951
22/04/2014,16.9387455,34.61109161,329.3200073,545.5
23/04/2014,16.71734238,34.35143661,324.5799866,537.5100098
24/04/2014,18.08786011,34.49856186,337.1499939,534.4400024
25/04/2014,18.22070313,34.54185867,303.8299866,523.0999756
28/04/2014,18.92634964,35.37272263,296.5799866,522.9799805
29/04/2014,18.8702774,35.06113815,300.3800049,536.3300171
30/04/2014,18.79892159,34.96594238,304.1300049,534.8800049
01/05/2014,18.8432045,34.61975479,307.8900146,538.5300293
02/05/2014,18.8782444,34.35143661,308.0100098,533.8699951
05/05/2014,19.14521599,34.12641525,310.0499878,535.3300171
06/05/2014,18.93654823,33.80618286,297.3800049,522.5700073
07/05/2014,18.8702774,34.11774826,292.7099915,518
08/05/2014,18.83664131,34.3081665,288.3200073,520.1699829
09/05/2014,18.75815964,34.22161484,292.2399902,526.6199951
12/05/2014,18.9916954,34.5937767,302.8599854,538.4299927
13/05/2014,19.02148438,35.23004913,304.6400146,541.539978
14/05/2014,19.02501678,35.07316589,297.6199951,534.4099731
15/05/2014,18.86323357,34.51533508,295.1900024,529.1199951
16/05/2014,19.14162254,34.71580887,297.7000122,528.2999878
19/05/2014,19.36843872,34.64608383,296.7600098,538.8300171
20/05/2014,19.37228203,34.58506775,301.1900024,540.3900146
21/05/2014,19.4235363,35.16903305,305.0100098,549.7000122
22/05/2014,19.45428848,34.95113754,304.9100037,555.4500122
23/05/2014,19.67406082,34.96856689,312.2399902,563.7999878
27/05/2014,20.0424633,35.02957916,310.8200073,574.8699951
28/05/2014,19.99057388,34.87269592,310.1600037,570.4500122
29/05/2014,20.35481262,35.1603241,313.7799988,570.5599976
30/05/2014,20.27856636,35.68328094,312.5499878,571.6500244
02/06/2014,20.13920593,35.55253601,308.8399963,564.3400269
03/06/2014,20.42401123,35.11673355,307.1900024,554.5100098
04/06/2014,20.65722656,35.14289474,306.7799988,553.7600098
05/06/2014,20.73828125,35.91860962,323.5700073,564.9299927
06/06/2014,20.68125153,36.15394592,329.6700134,566.0300293
09/06/2014,21.01218224,35.97090912,327.5,570.7299805
10/06/2014,21.13552284,35.8314476,332.4100037,568.2999878
11/06/2014,21.04806519,35.61354828,335.2000122,567.5
12/06/2014,20.69599152,35.36950684,325.9100037,559.5
13/06/2014,20.4695015,35.93603516,326.269989,560.3499756
16/06/2014,20.67580986,36.17137527,327.6199951,552.2999878
17/06/2014,20.64889908,36.32826614,325.6199951,550.6199951
18/06/2014,20.67132378,36.30211258,334.3800049,560.6599731
19/06/2014,20.59956932,36.18008041,327,564.9899902
20/06/2014,20.38652611,36.32826614,324.2000122,566.5200195
23/06/2014,20.3685894,36.59846497,327.2399902,574.289978
24/06/2014,20.2452507,36.38928604,324.1600037,572.539978
25/06/2014,20.26319695,36.63331223,327.4400024,585.9299927
26/06/2014,20.38428307,36.36312103,325.6900024,584.7700195
27/06/2014,20.6264782,36.82507706,324.5700073,585.6900024
30/06/2014,20.83951378,36.34568787,324.7799988,584.6699829
01/07/2014,20.97181702,36.49385834,332.3900146,591.4899902
02/07/2014,20.96284676,36.5200119,332.8500061,590.7800293
03/07/2014,21.08618736,36.43286133,337.4899902,593.0800171
07/07/2014,21.52123642,36.59846497,333.5499878,590.7600098
08/07/2014,21.38219261,36.41542053,323.8099976,578.4000244
09/07/2014,21.39116669,36.31955338,329.9700012,583.3599854
10/07/2014,21.31267738,36.33698273,327.9200134,580.039978
11/07/2014,21.35304451,36.68562317,346.2000122,586.6500244
14/07/2014,21.62887192,36.72920227,355.3200073,594.2600098
15/07/2014,21.37547112,36.99938965,354.4400024,593.0599976
16/07/2014,21.25437546,38.42010498,355.8999939,590.6199951
17/07/2014,20.87539291,38.81232071,352.4500122,580.8200073
18/07/2014,21.17588425,38.9517746,358.6600037,605.1099854
21/07/2014,21.06600571,39.08251572,359.7600098,598.4400024
22/07/2014,21.2409153,39.07380295,360.8399963,603.5700073
23/07/2014,21.79481697,39.10866928,358.1400146,605.1900024
24/07/2014,21.75893402,38.69901276,358.6099854,603.0100098
25/07/2014,21.90245438,38.78617477,324.0100098,598.0800171
28/07/2014,22.20519829,38.32423019,320.4100037,599.0200195
29/07/2014,22.06167412,38.2544899,320,593.9500122
30/07/2014,22.0100975,37.98430252,322.5100098,595.4400024
31/07/2014,21.43825531,37.61823273,312.9899902,579.5499878
01/08/2014,21.55710983,37.35675812,307.0599976,573.5999756
04/08/2014,21.43601799,37.80127335,313.6499939,582.2700195
05/08/2014,21.33062172,37.54851151,312.3200073,573.1400146
06/08/2014,21.29473686,37.2521553,313.8900146,574.4899902
07/08/2014,21.29249382,37.679245,311.4500122,571.8099976
